age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count.1,two_year_recid,in_minus_offense,out_minus_in,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M
60,0,0,0,1,1,1,57,0,False,True,False,False,False,False,False,True,False,True
39,0,0,0,3,3,1,274,8,True,False,True,False,False,False,False,False,True,False
35,0,0,0,4,4,0,0,19,False,True,True,False,False,False,False,False,True,False
49,0,0,0,12,12,1,0,3,False,True,False,False,True,False,False,False,True,False
26,0,0,0,1,1,0,0,1,False,True,False,False,False,False,False,True,False,True
27,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,False,True
22,0,1,3,2,2,0,0,1,False,True,True,False,False,False,False,False,True,False
29,0,0,0,0,0,1,499,3,True,False,True,False,False,False,False,False,True,False
31,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
31,0,0,0,5,5,1,55,207,False,True,False,False,False,True,False,False,True,False
29,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,True,False
65,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
34,0,0,0,1,1,0,0,4,True,False,False,False,False,True,False,False,False,True
24,0,0,2,6,6,0,961,0,False,True,False,False,True,False,False,False,True,False
46,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
20,0,0,0,0,0,1,363,0,False,True,True,False,False,False,False,False,True,False
29,0,0,0,16,16,1,0,33,False,True,True,False,False,False,False,False,True,False
29,0,0,0,7,7,0,531,1,False,True,True,False,False,False,False,False,True,False
56,0,0,0,3,3,0,0,1,True,False,False,False,True,False,False,False,True,False
21,0,0,0,0,0,0,1,1,False,True,True,False,False,False,False,False,True,False
40,0,0,0,0,0,1,83,75,False,True,True,False,False,False,False,False,True,False
22,0,0,0,2,2,1,127,0,False,True,True,False,False,False,False,False,False,True
39,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
22,0,1,0,1,1,1,99,77,False,True,True,False,False,False,False,False,True,False
27,0,0,0,5,5,1,0,5,True,False,False,False,False,False,False,True,True,False
36,0,0,0,1,1,0,0,0,False,True,False,False,True,False,False,False,True,False
30,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
36,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
32,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
34,0,0,0,5,5,1,0,26,True,False,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,946,1,False,True,False,False,False,False,False,True,False,True
52,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
20,0,1,1,1,1,1,32,4,False,True,False,False,True,False,False,False,True,False
38,0,0,0,5,5,0,0,6,False,True,True,False,False,False,False,False,False,True
46,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
27,0,0,0,0,0,1,0,9,False,True,True,False,False,False,False,False,True,False
20,0,0,0,2,2,1,49,17,False,True,True,False,False,False,False,False,True,False
29,0,0,0,1,1,1,458,6,True,False,False,False,True,False,False,False,True,False
35,0,0,0,7,7,1,68,1,True,False,True,False,False,False,False,False,True,False
37,0,0,0,1,1,1,0,1,False,True,False,False,True,False,False,False,False,True
63,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
27,0,0,0,1,1,1,170,1,False,True,True,False,False,False,False,False,True,False
27,0,0,0,0,0,0,778,7,False,True,True,False,False,False,False,False,True,False
24,0,0,0,2,2,1,9,276,False,True,True,False,False,False,False,False,False,True
30,0,0,0,1,1,1,140,1,False,True,False,False,False,True,False,False,True,False
25,0,0,0,4,4,1,0,33,False,True,False,False,True,False,False,False,True,False
27,0,0,0,0,0,0,490,65,False,True,True,False,False,False,False,False,False,True
48,0,0,0,0,0,0,0,10,True,False,True,False,False,False,False,False,False,True
26,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,False,True
58,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,True,True,False
23,0,0,2,1,1,1,117,69,False,True,False,False,True,False,False,False,True,False
22,0,1,1,3,3,1,611,0,False,True,False,False,True,False,False,False,False,True
41,0,0,0,0,0,0,0,6,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,True
39,0,0,0,3,3,0,542,15,True,False,True,False,False,False,False,False,False,True
46,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
33,0,1,0,7,7,1,0,116,False,True,False,False,False,False,False,True,True,False
36,0,0,0,2,2,1,0,1,False,True,True,False,False,False,False,False,True,False
20,0,1,0,1,1,1,0,105,False,True,False,False,False,False,True,False,True,False
32,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
38,0,0,0,17,17,1,602,1,False,True,True,False,False,False,False,False,False,True
64,0,0,0,1,1,0,0,1,False,True,False,False,False,True,False,False,False,True
22,0,0,0,1,1,1,368,40,False,True,True,False,False,False,False,False,True,False
69,0,0,0,0,0,1,205,2,False,True,False,False,True,False,False,False,False,True
26,0,0,0,2,2,0,0,1,False,True,True,False,False,False,False,False,True,False
27,0,0,0,1,1,1,333,1,True,False,True,False,False,False,False,False,False,True
22,0,0,0,2,2,0,0,1,False,True,True,False,False,False,False,False,True,False
43,0,0,0,0,0,0,1,1,True,False,False,False,True,False,False,False,True,False
55,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
34,0,0,0,0,0,0,1,77,False,True,False,False,False,True,False,False,False,True
20,0,0,2,1,1,0,0,2,False,True,True,False,False,False,False,False,True,False
22,0,0,0,1,1,1,435,2036,False,True,True,False,False,False,False,False,False,True
33,0,0,0,9,9,1,104,1,False,True,False,False,True,False,False,False,True,False
55,0,0,0,7,7,0,481,18,False,True,False,False,True,False,False,False,True,False
22,0,0,0,1,1,0,48,7,False,True,True,False,False,False,False,False,True,False
55,0,0,0,1,1,0,0,9,False,True,True,False,False,False,False,False,True,False
43,0,0,0,0,0,1,43,7,True,False,False,False,True,False,False,False,True,False
21,0,0,3,0,0,1,319,28,False,True,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
28,0,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,False,True
45,0,0,0,0,0,0,1,1,False,True,False,False,False,False,False,True,True,False
39,0,0,0,1,1,0,0,14,False,True,True,False,False,False,False,False,True,False
79,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
48,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
20,0,2,1,2,2,1,133,54,False,True,False,False,False,True,False,False,True,False
31,1,0,0,5,5,0,0,7,False,True,True,False,False,False,False,False,False,True
30,0,1,0,4,4,1,159,13,False,True,False,False,True,False,False,False,False,True
32,0,0,0,5,5,1,249,73,False,True,True,False,False,False,False,False,True,False
56,0,0,0,1,1,0,0,4,False,True,False,False,True,False,False,False,False,True
43,0,0,0,2,2,0,0,2,False,True,True,False,False,False,False,False,False,True
20,0,0,2,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False
27,0,0,0,21,21,1,151,142,False,True,True,False,False,False,False,False,True,False
41,0,0,0,0,0,0,170,16,False,True,True,False,False,False,False,False,False,True
24,0,0,0,1,1,0,57,1,False,True,False,False,False,False,False,True,True,False
43,0,0,0,3,3,1,130,2,False,True,True,False,False,False,False,False,False,True
33,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,0,9,False,True,True,False,False,False,False,False,True,False
34,0,0,0,3,3,0,0,1,False,True,True,False,False,False,False,False,True,False
36,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
69,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
32,0,0,0,5,5,1,0,5,False,True,False,False,True,False,False,False,True,False
22,0,0,0,1,1,1,496,38,False,True,True,False,False,False,False,False,True,False
46,0,0,0,0,0,0,0,79,False,True,False,False,True,False,False,False,True,False
34,0,0,0,1,1,0,1,1,False,True,False,False,True,False,False,False,False,True
32,0,0,0,0,0,0,457,12,True,False,False,False,False,True,False,False,False,True
39,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
25,0,0,1,6,6,1,298,37,False,True,True,False,False,False,False,False,False,True
21,0,0,1,0,0,1,0,1,True,False,False,False,False,True,False,False,False,True
63,0,0,0,9,9,1,1,2,False,True,True,False,False,False,False,False,True,False
24,0,0,0,8,8,1,567,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,2,2,0,103,18,False,True,False,False,True,False,False,False,False,True
20,0,3,0,3,3,1,180,0,False,True,True,False,False,False,False,False,True,False
40,0,0,0,0,0,0,0,3,True,False,False,False,True,False,False,False,False,True
30,0,0,0,7,7,1,0,207,False,True,True,False,False,False,False,False,True,False
50,0,0,0,5,5,0,0,1,False,True,False,False,True,False,False,False,True,False
37,0,0,0,4,4,1,126,18,False,True,True,False,False,False,False,False,False,True
34,0,0,0,1,1,0,503,13,False,True,True,False,False,False,False,False,True,False
35,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False
31,0,0,0,1,1,1,0,2,True,False,True,False,False,False,False,False,False,True
23,0,0,1,10,10,0,0,70,False,True,False,False,True,False,False,False,True,False
22,0,0,0,0,0,1,486,1,False,True,False,False,False,True,False,False,True,False
37,0,0,0,2,2,1,0,1,False,True,False,False,True,False,False,False,True,False
20,0,0,0,0,0,0,299,11,False,True,False,False,False,False,False,True,True,False
26,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
34,0,0,0,12,12,1,181,1,False,True,True,False,False,False,False,False,True,False
59,0,0,0,2,2,1,42,1,False,True,False,False,True,False,False,False,False,True
37,0,0,0,2,2,0,46,28,False,True,False,False,True,False,False,False,False,True
38,0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,True,True,False
45,0,0,0,1,1,1,178,1,False,True,False,False,True,False,False,False,True,False
22,0,0,0,1,1,0,799,16,False,True,True,False,False,False,False,False,True,False
24,0,0,1,3,3,1,395,53,False,True,True,False,False,False,False,False,True,False
25,0,0,0,5,5,0,37,339,False,True,True,False,False,False,False,False,True,False
24,0,0,0,6,6,1,526,71,False,True,True,False,False,False,False,False,True,False
20,0,0,0,1,1,1,0,1,False,True,True,False,False,False,False,False,False,True
32,0,0,0,2,2,1,459,28,True,False,False,False,True,False,False,False,True,False
49,0,0,0,3,3,1,46,34,False,True,True,False,False,False,False,False,True,False
31,0,0,0,11,11,1,0,21,False,True,False,False,True,False,False,False,True,False
58,0,0,0,7,7,1,251,2,False,True,False,False,True,False,False,False,True,False
50,0,0,0,2,2,0,0,1,False,True,False,False,False,True,False,False,False,True
26,0,1,1,11,11,1,108,1,False,True,True,False,False,False,False,False,True,False
20,1,0,0,1,1,0,0,3,False,True,True,False,False,False,False,False,True,False
51,0,0,0,1,1,1,0,2,False,True,False,False,True,False,False,False,False,True
30,0,0,0,2,2,0,78,1,False,True,True,False,False,False,False,False,False,True
39,0,0,0,0,0,0,0,3,False,True,False,False,False,False,False,True,False,True
26,0,0,0,2,2,0,0,33,False,True,True,False,False,False,False,False,True,False
20,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,False,True
26,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
26,0,0,0,5,5,0,172,0,False,True,True,False,False,False,False,False,True,False
20,0,0,2,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,0,0,1,111,162,False,True,True,False,False,False,False,False,True,False
23,0,1,2,1,1,1,0,1,False,True,True,False,False,False,False,False,False,True
21,0,0,0,0,0,0,281,1,True,False,True,False,False,False,False,False,False,True
25,0,0,0,0,0,1,84,448,False,True,False,False,False,False,False,True,True,False
30,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
21,0,2,7,2,2,1,477,1,False,True,False,False,True,False,False,False,True,False
20,1,0,0,1,1,1,0,40,False,True,False,False,True,False,False,False,True,False
24,0,0,0,5,5,1,0,19,False,True,False,False,True,False,False,False,True,False
35,0,0,0,22,22,1,0,2,False,True,True,False,False,False,False,False,True,False
27,0,0,0,0,0,1,41,1,True,False,False,False,False,False,False,True,True,False
50,0,0,0,2,2,1,0,385,False,True,False,False,True,False,False,False,True,False
25,0,0,0,5,5,0,0,33,False,True,True,False,False,False,False,False,False,True
31,1,1,1,12,12,1,53,21,False,True,True,False,False,False,False,False,False,True
26,0,0,0,0,0,0,59,58,False,True,True,False,False,False,False,False,True,False
22,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
29,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False
33,0,0,0,2,2,1,1,1,False,True,False,False,False,False,False,True,True,False
52,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
37,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,False,False,True
21,0,0,0,0,0,0,812,8,False,True,True,False,False,False,False,False,True,False
21,0,0,0,1,1,0,1,0,False,True,False,False,True,False,False,False,True,False
20,0,0,0,0,0,1,357,8,True,False,False,False,True,False,False,False,True,False
43,0,0,0,1,1,1,0,1,False,True,False,False,False,True,False,False,False,True
30,0,0,0,1,1,1,0,1,False,True,False,False,True,False,False,False,True,False
33,0,0,0,3,3,1,39,3,True,False,True,False,False,False,False,False,False,True
24,0,0,0,3,3,0,0,93,False,True,True,False,False,False,False,False,True,False
52,0,0,0,0,0,1,0,1,True,False,False,False,False,True,False,False,False,True
30,0,0,0,11,11,1,0,6,True,False,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
47,0,0,0,13,13,1,247,18,False,True,True,False,False,False,False,False,True,False
41,0,1,0,9,9,0,732,2,False,True,True,False,False,False,False,False,False,True
21,1,0,0,4,4,1,0,1378,False,True,False,False,False,True,False,False,True,False
48,0,0,0,6,6,0,80,5,False,True,False,False,True,False,False,False,True,False
52,0,0,0,2,2,1,83,407,False,True,True,False,False,False,False,False,True,False
34,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,False,True
35,0,0,0,0,0,1,212,5,False,True,False,False,True,False,False,False,True,False
25,0,0,0,1,1,1,475,0,False,True,False,False,False,False,False,True,True,False
24,0,0,1,1,1,1,290,7,False,True,True,False,False,False,False,False,True,False
25,0,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,False,True
34,0,1,0,20,20,1,147,78,False,True,True,False,False,False,False,False,True,False
25,0,0,0,2,2,1,209,1,False,True,True,False,False,False,False,False,True,False
24,1,0,0,4,4,1,45,1,False,True,False,False,False,True,False,False,True,False
56,0,0,0,6,6,0,0,1,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,1,0,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
66,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,False,True
28,0,0,0,7,7,0,133,52,False,True,True,False,False,False,False,False,False,True
29,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
22,0,0,0,3,3,1,54,10,False,True,False,False,True,False,False,False,True,False
39,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
33,0,0,1,9,9,1,26,0,False,True,True,False,False,False,False,False,False,True
29,0,0,0,2,2,1,0,1,False,True,False,False,True,False,False,False,True,False
31,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,0,54,False,True,True,False,False,False,False,False,False,True
22,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
35,0,0,2,3,3,0,1,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,3,3,1,69,22,False,True,False,False,True,False,False,False,True,False
56,0,0,0,1,1,0,780,1,False,True,False,False,True,False,False,False,True,False
34,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
23,0,0,0,1,1,1,0,4,False,True,True,False,False,False,False,False,True,False
27,1,0,0,1,1,1,1,1,False,True,True,False,False,False,False,False,True,False
43,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
38,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
39,0,0,0,3,3,0,0,1,False,True,False,False,True,False,False,False,True,False
24,0,0,1,1,1,1,334,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,2,2,0,0,0,False,True,True,False,False,False,False,False,False,True
55,0,0,0,0,0,0,0,2,True,False,False,False,True,False,False,False,False,True
35,0,0,0,1,1,1,0,1,False,True,True,False,False,False,False,False,True,False
61,0,0,0,25,25,0,0,1,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,0,11,False,True,False,False,False,False,False,True,False,True
40,0,0,0,4,4,0,77,13,False,True,False,False,True,False,False,False,True,False
33,0,0,0,3,3,0,1,0,False,True,True,False,False,False,False,False,True,False
26,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,False,True,False
32,0,1,0,15,15,1,0,91,False,True,False,False,True,False,False,False,True,False
28,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
45,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
30,0,0,0,0,0,1,38,179,False,True,False,False,True,False,False,False,True,False
57,0,0,0,4,4,0,0,258,True,False,False,False,True,False,False,False,True,False
26,0,0,0,3,3,1,219,242,False,True,True,False,False,False,False,False,True,False
35,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
54,0,0,0,0,0,0,0,2,False,True,False,False,False,True,False,False,True,False
29,0,0,0,0,0,0,0,3,True,False,True,False,False,False,False,False,True,False
40,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
28,0,0,0,1,1,1,889,231,False,True,False,False,True,False,False,False,True,False
25,0,0,1,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
44,0,0,0,3,3,0,56,153,False,True,True,False,False,False,False,False,False,True
23,0,0,1,4,4,1,539,0,False,True,False,False,True,False,False,False,True,False
29,0,0,0,0,0,0,173,8,False,True,True,False,False,False,False,False,True,False
56,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True
27,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
29,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
34,0,0,0,4,4,0,0,1,True,False,False,False,True,False,False,False,False,True
22,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,False,True,False
40,0,0,0,5,5,1,49,1,False,True,False,False,True,False,False,False,True,False
31,0,0,0,0,0,0,0,3,False,True,False,False,True,False,False,False,True,False
47,0,0,0,3,3,0,0,2,False,True,True,False,False,False,False,False,True,False
24,0,0,0,8,8,1,355,318,False,True,True,False,False,False,False,False,True,False
39,0,0,0,4,4,0,0,119,False,True,True,False,False,False,False,False,True,False
29,0,0,0,10,10,1,294,1,False,True,True,False,False,False,False,False,True,False
30,0,0,0,2,2,0,55,7,False,True,False,False,False,True,False,False,True,False
26,0,0,0,4,4,1,118,7,True,False,True,False,False,False,False,False,True,False
61,0,0,0,2,2,0,1,1,False,True,True,False,False,False,False,False,False,True
37,0,0,0,3,3,0,0,0,False,True,False,False,False,True,False,False,False,True
38,0,0,0,1,1,1,456,26,False,True,False,False,False,False,False,True,True,False
30,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
20,0,0,1,0,0,1,397,1,False,True,True,False,False,False,False,False,False,True
56,0,0,0,22,22,1,99,140,False,True,True,False,False,False,False,False,True,False
50,0,0,0,3,3,1,0,0,True,False,False,False,True,False,False,False,True,False
47,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,True,True,False
30,0,0,0,10,10,1,0,1,False,True,True,False,False,False,False,False,True,False
59,0,0,0,1,1,0,0,63,False,True,True,False,False,False,False,False,False,True
20,1,0,0,1,1,1,207,145,False,True,True,False,False,False,False,False,True,False
23,0,1,0,4,4,1,579,3,False,True,False,False,True,False,False,False,False,True
28,0,0,0,2,2,1,494,13,True,False,False,False,True,False,False,False,True,False
50,0,0,0,3,3,1,104,31,False,True,False,False,False,True,False,False,True,False
35,0,0,0,3,3,1,0,1,False,True,False,False,True,False,False,False,False,True
22,0,0,0,1,1,1,76,26,False,True,True,False,False,False,False,False,True,False
41,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False
22,0,0,0,0,0,0,441,9,False,True,True,False,False,False,False,False,True,False
61,0,0,0,8,8,1,420,49,False,True,True,False,False,False,False,False,True,False
26,0,0,0,5,5,0,0,1,False,True,True,False,False,False,False,False,True,False
44,0,0,0,1,1,0,0,2,False,True,False,False,True,False,False,False,True,False
34,0,0,0,0,0,1,606,1,True,False,True,False,False,False,False,False,False,True
29,0,0,0,1,1,1,4,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,8,8,0,813,0,False,True,True,False,False,False,False,False,False,True
48,0,0,0,5,5,1,23,92,False,True,True,False,False,False,False,False,True,False
31,0,0,0,0,0,0,0,4,True,False,True,False,False,False,False,False,False,True
21,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
34,0,0,0,4,4,0,0,1,False,True,False,False,True,False,False,False,True,False
54,0,0,0,21,21,0,0,1,False,True,True,False,False,False,False,False,True,False
20,0,4,0,4,4,0,0,1,False,True,False,False,True,False,False,False,True,False
31,0,0,0,1,1,1,0,36,False,True,False,False,True,False,False,False,True,False
22,0,0,0,0,0,0,398,9,False,True,False,False,True,False,False,False,False,True
36,0,0,0,6,6,0,0,1,False,True,True,False,False,False,False,False,False,True
34,3,1,0,9,9,1,35,1,False,True,True,False,False,False,False,False,True,False
50,0,0,0,15,15,0,0,1,False,True,True,False,False,False,False,False,False,True
47,4,0,0,22,22,1,21,2,False,True,False,False,False,False,True,False,True,False
49,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,True
31,0,0,0,1,1,0,443,1,False,True,True,False,False,False,False,False,False,True
49,0,0,0,10,10,1,107,285,False,True,True,False,False,False,False,False,True,False
21,1,0,1,2,2,0,0,36,False,True,True,False,False,False,False,False,True,False
26,0,0,0,5,5,1,0,1,True,False,True,False,False,False,False,False,True,False
29,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,True,False
61,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,False,True,False
25,0,0,0,2,2,1,60,1,True,False,False,False,True,False,False,False,True,False
38,0,0,0,5,5,0,0,1,False,True,False,False,True,False,False,False,True,False
35,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,False,True
55,0,0,0,8,8,1,183,1,False,True,False,False,False,False,False,True,True,False
32,0,0,0,4,4,1,253,18,False,True,True,False,False,False,False,False,True,False
29,0,0,0,1,1,0,0,3,False,True,False,False,True,False,False,False,True,False
46,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False
53,0,0,0,1,1,0,796,2,False,True,False,False,True,False,False,False,False,True
27,0,0,0,1,1,1,0,26,True,False,False,False,True,False,False,False,True,False
29,0,0,0,4,4,0,0,1,False,True,False,False,True,False,False,False,True,False
26,0,0,0,0,0,1,425,19,False,True,False,False,False,False,False,True,True,False
23,0,0,0,3,3,1,1084,0,False,True,True,False,False,False,False,False,False,True
43,0,0,0,3,3,1,54,2,False,True,False,False,False,True,False,False,False,True
24,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
33,0,0,0,18,18,1,0,1,False,True,True,False,False,False,False,False,True,False
32,0,0,0,1,1,1,118,157,False,True,True,False,False,False,False,False,False,True
38,0,0,0,7,7,1,124,210,True,False,True,False,False,False,False,False,True,False
40,0,0,0,20,20,0,612,102,False,True,True,False,False,False,False,False,True,False
36,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,False,True
34,0,0,0,16,16,1,20,48,False,True,True,False,False,False,False,False,True,False
41,0,0,0,1,1,1,0,2,False,True,False,False,True,False,False,False,False,True
57,0,0,0,7,7,0,0,152,False,True,False,False,True,False,False,False,True,False
26,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
45,0,0,0,0,0,1,253,1,False,True,True,False,False,False,False,False,True,False
26,0,0,1,2,2,0,0,7,False,True,True,False,False,False,False,False,True,False
48,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
52,0,0,0,7,7,0,0,1,False,True,False,False,True,False,False,False,False,True
22,0,0,0,2,2,1,0,32,False,True,False,False,False,True,False,False,True,False
43,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
24,0,0,0,3,3,0,382,58,False,True,False,False,True,False,False,False,True,False
27,0,0,0,11,11,1,39,2,False,True,True,False,False,False,False,False,True,False
23,0,1,0,2,2,0,0,23,False,True,False,False,False,True,False,False,True,False
28,0,0,0,2,2,1,123,177,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,True,False
33,0,0,0,5,5,1,1683,39,False,True,True,False,False,False,False,False,False,True
25,0,0,0,1,1,1,0,1,False,True,True,False,False,False,False,False,True,False
36,0,2,0,17,17,1,0,15,False,True,True,False,False,False,False,False,True,False
25,0,0,0,0,0,0,394,13,True,False,False,False,True,False,False,False,True,False
46,0,0,0,0,0,0,1,1,False,True,False,False,True,False,False,False,False,True
24,0,0,0,0,0,0,0,7,True,False,True,False,False,False,False,False,True,False
28,0,0,0,4,4,1,567,9,False,True,True,False,False,False,False,False,True,False
28,0,0,1,12,12,1,493,1695,False,True,True,False,False,False,False,False,False,True
23,0,0,0,0,0,1,254,0,False,True,True,False,False,False,False,False,False,True
24,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True
40,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,True
36,0,0,0,1,1,0,0,0,False,True,False,False,False,True,False,False,False,True
50,0,0,0,1,1,1,0,40,False,True,False,False,True,False,False,False,False,True
24,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
55,0,0,0,2,2,0,0,1,True,False,True,False,False,False,False,False,True,False
22,0,0,0,0,0,1,42,12,False,True,True,False,False,False,False,False,True,False
38,0,0,0,14,14,0,774,9,False,True,True,False,False,False,False,False,True,False
31,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
30,0,0,0,3,3,0,0,1,True,False,True,False,False,False,False,False,True,False
37,0,0,0,16,16,1,0,136,False,True,True,False,False,False,False,False,True,False
41,0,0,0,1,1,0,0,29,True,False,False,False,True,False,False,False,False,True
20,0,0,0,0,0,1,160,1,False,True,True,False,False,False,False,False,True,False
21,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,False,False,True
22,0,0,0,1,1,0,1,9,False,True,False,False,True,False,False,False,False,True
38,0,0,0,7,7,0,0,198,False,True,True,False,False,False,False,False,False,True
31,0,0,0,0,0,0,0,8,False,True,True,False,False,False,False,False,True,False
28,0,0,0,0,0,0,225,31,False,True,False,False,True,False,False,False,True,False
21,0,1,0,2,2,1,270,1,False,True,False,False,False,True,False,False,True,False
39,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
34,0,0,0,22,22,1,220,1,False,True,True,False,False,False,False,False,True,False
45,0,0,0,0,0,0,1,1,False,True,False,False,False,True,False,False,False,True
24,0,0,0,0,0,1,0,15,False,True,True,False,False,False,False,False,False,True
27,0,0,0,9,9,1,46,40,False,True,True,False,False,False,False,False,True,False
30,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False
43,0,0,0,2,2,0,0,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
